tid	uid	text	date	gender	age	city	state	country	ethnicity	label
-4815595887190170613	5309291633763512811	esta tarde estaba enseñándole los funkos nuevos a user con la vitrina abierta y mi perra se ha estampado … url	2018-1-6	1	1	x	x	x	0	0
-2007663626218593001	7525595013977497496	user user por que no la salió del coño decirlo , a quién has venido a juzgar , a salma o al puto acosador ?	2017-12-14	x	x	x	x	x	x	0
-2276801548540980431	-378558724127922641	emigran y de paso llegan exiguendo , y el pueblo español trabajando para darles comida , y cuando estos emigrante ret … url	2018-8-1	0	0	x	x	0	0	1
9070162186272676235	1251246621292794012	user cierto tú eres un hijo de puta más ratero y corrupto de este narcoestado y amlo es decente hasta la comparación ofende !	2017-12-11	x	x	x	x	x	x	0
-63790568484405031	3048870858721184283	una mujer va a una biblioteca : — ¿ por favor , los derechos de la mujer ? — ¡ ah , sí . por la sección de ciencia ficción	2013-6-29	x	x	x	x	x	x	1
290210276350655955	-4814820577560332732	hola user has saltat ja la valla de hashtag es x saber si et perdrem de vista ja hashtag	2018-7-31	x	x	Barcelona	Catalonia	1	x	0
-8670979344518685464	-2970989815280325998	el que nos roba es de aquí y rico , no inmigrante y pobre .	2018-8-4	x	x	San José de Mayo	San José Department	0	x	0
-979568931694029969	-4864714766090194977	no nada en la tele , ni un partido de copa argentina en cancha de arsenal , uno de sudaca fase 1545564 vos de final , e … url	2018-7-28	x	x	Ituzaingó	Buenos Aires Province	0	x	0
6223460822310914162	6535956703059683992	user user user cállate pendeja tu papa vende perico es narco corrupto una escoria que v … url	2017-12-28	x	x	x	x	x	x	0
185456978923124664	6068125524777533423	a los mexicanos que cruzaban a eeuu les llamaban espaldas mojadas a los guiris que vienen de veraneo a españa les llamamos espaldas quemadas	2018-8-5	x	x	Tucson	Arizona	0	x	1
7077616425902625391	5493426225083904808	user poreso es mejo perde la esperanza , no vas a estar como con una persona pero to la alegria depende de tu coño / polla xd	2017-12-22	0	1	Trigueros	Andalusia	1	0	0
2369539024664005283	7787236760149493348	la gorda de mi trabajo , a sus 26 años tuvo su primer novio jajajaja pobre del pendejo . están invitados a mi boda amigos .	2018-8-4	1	1	x	x	x	0	0
-6924781896266523271	-2320898075059110256	40.000 españoles viven en la calle y 2 millones viven en infraviviendas y chabolas . mientras ... el gobierno so … url	2018-8-6	x	x	x	x	x	x	1
-4004273967388409173	8038834649086762561	y no minimizar acoso , no hay que llegar al punto de una violacion para hacer algo url	2017-12-12	x	x	San José	San José Province	0	x	0
5534915134433150154	7402555602037230156	user oh dios ... callate la puta boca ... - susurro la pelirroja sin dejar de gemir en ningún momento -	2018-1-10	1	1	x	x	0	0	0
-7273253218722894030	-7223397145695681462	hoy , mi plática con 2 mexas : — ¿ las migas " la güera " de dónde son ? — de tepito — ¿ y de dónde son los " tacos ramiro " y … url	2018-8-3	1	0	Mexico City	Mexico City	0	0	0
-1757207656395049396	-8513348953311492649	en eeuu pusieron a los nenes inmigrantes en una jaula , en venezuela a unos pibitos los pusieron a hacer el censo au … url	2018-8-6	0	0	Córdoba	Cordoba	0	1	1
-2639943758395922849	8450443520603332940	las mujeres son muy simples , sólo quieren que las trates bien , les digas un te amo , tengas detalles bonitos y les leas la puta mente .	2018-1-9	x	x	Tampico	Tamaulipas	0	x	1
-4740384825755323305	-4939892475267587949	user sos un hijo de remil puta , te mereces el peor cancer te pueda tocar , ya te va a llegar	2017-12-18	x	x	Pilar	Buenos Aires Province	0	x	0
3159992650775635905	-1176055063494610187	me ha gustado un vídeo de user ( url - la güera pachanguera ) .	2018-7-28	1	0	Puebla	Puebla	0	1	0
7144669287328827843	2431100675600613304	maradona neta es un hijo de puta , ya hiciste lo que hiciste en tu tiempo , ya cállate la boca	2017-12-15	1	0	x	Catalonia	1	1	0
1121537913101702171	-3955835395165482017	en méxico te puedes reír de los pobres , ricos , fresas , prietos , güeros , pelones , negros , nacos , ancianos y homosexu … url	2018-7-30	x	x	x	x	0	x	1
-5914231536497029165	-4874280154844215601	user los chinos tienen las mafias de los abastos y contrabandistas de mercancías , los rusos drogas y trata d … url	2018-8-2	0	0	x	x	0	0	1
6175795947613562083	-7632965078359594380	cali , ciudad de inmigrantes : url	2018-8-6	1	1	Cali	Valle del Cauca	0	0	0
6983650962476280694	-743096515798119733	user tu eres mejor que esa escoria jejejejeje url	2017-12-15	0	1	Seville	Andalusia	1	1	0
-6948647709152079051	-8112776348678517564	user eres un hijo e puta que te mereces lo mejor chido por ti felicidades perrón festejemos en grande c … url	2018-1-9	0	0	Cuautitlán Izcalli	State of Mexico	0	0	0
-1646057266426345396	4991901800117949889	el riesgo constante de acoso y violación para las niñas y adolescents migrantes y refugiadas se produce en toda su … url	2017-12-14	x	x	Managua	Managua	0	x	0
6809125845284071523	6635762849014859344	user user callate q estas preso hijo de tu puta mae	2017-12-15	x	x	x	x	x	x	0
3032155846725881369	-1099621090795335100	qué mierda cuando te dicen " mereces más " sí puede ser que merezca más , pero quiero que venga de vos no de otra persona , la puta que te parió	2017-12-18	1	1	Berazategui	Buenos Aires Province	0	0	0
-3087342845099016471	4977049617589850266	user callate vos qué no me hablaste más puta	2017-12-25	1	0	x	x	x	0	1
6327506386622753649	-4496699330546869849	🧐 🤔 🤔 “ puritanismo sexual ” en pocas a catherine deneuve no le parece acoso que un imbécil te toque porque le gustas , … url	2018-1-9	1	0	x	x	0	0	0
-2842376058383449539	2026140075493454468	hashtag lq mujer es lesbiana puta	2017-12-20	x	x	x	x	x	x	1
-459135508481414376	7946913693382240551	partiendo de que toda generalización es mala , estoy hasta los huevos de la actitud prepotente y exigente de muchos … url	2018-8-6	x	x	Alicante	 Spain	1	x	1
7535409677855547081	7638190407669041711	todos esos ãrabes son del barsa xd url	2018-7-31	x	x	x	x	1	x	0
1600067584030029997	2109300439535984109	user user lo que hace catherine millet es hablar sobre la violación y el acoso sexual con un … url	2018-1-14	1	1	x	x	x	0	0
5360266723475722267	-1938292110416925640	user cállate tú vende patria hijo de tu maldita perra madre q te trajo al mundo .. te hubieras ido con todo y placenta al infierno	2017-12-30	x	x	x	x	x	x	1
-4199081898520764165	-6425361171469380814	tengo una perra q es lo más ruidoso q existe . cada día me ocupo d enseñarla . intento q mis vecinos no vean interrum … url	2018-1-12	x	x	x	Community of Madrid	1	x	0
-4168468311843929458	6498802478056414894	les arabes 🤪 🤪 url	2018-8-3	1	1	Lyon	Auvergne-Rhône-Alpes	0	0	0
8889533187203660637	1606124667381203885	estos hombres , tienen cuerpo de atletas , no hay hambre en sus rostros , ni cansancio , estan bien . si saben manejar c … url	2018-8-4	1	0	x	x	0	0	0
49398881438473996	7897448336007782442	me fumo 3 hoy y quedo en las del machupichu jajaja	2018-8-4	0	1	Ombues de Lavalle	Colonia Department	0	1	0
-8101196006331879791	4229455703194330386	esas jotillas ridículas de biografías pedorras de hashtag y fotos enseñando la panochita de perra sucia deberían a … url	2017-12-23	0	0	Veracruz	 Veracruz de Ignacio de la Llave	0	0	1
45556688245774894	7000252965191084717	user user callate hijo de puta pelotudo cómplice de la derecha ! llamaste a votar en blanco por … url	2017-12-12	0	0	x	x	x	0	0
-2808908305298551469	414930283960856803	user cállate perra trolls forevaa	2017-12-22	1	1	x	x	0	1	1
2452522214857945589	-3351003593471618836	user maldito hijo de puta , tu eres cómplice de toda esta vagabundería , falso , vendido , arrastrado , cierra e … url	2018-1-3	0	0	x	x	x	1	0
1786480000916776398	1236237529700150785	user siiii jajjajajajjajajaja yo te iba a enseñar pero vivís lejos nde puta .	2017-12-21	x	x	x	x	x	x	0
466703742828166827	-529015636211748171	decirle la verdad en la cara a un idiota y que esa verdad le duela tanto que llegue al punto de pegarte un puño es … url	2017-12-24	0	0	Bogota	Bogota	0	0	0
7315096321730481884	-6519434086960477979	las organizaciones proponen un plan de reparto de los menores migrantes al resto de comunidades | sociedad | cadena … url	2018-8-6	x	x	x	Basque Country	1	x	0
-5520600685571488761	-1316338219083606433	padres indocumentados realizan huelga de hambre para exigir liberación url url	2018-8-3	1	1	Madrid	Community of Madrid	1	0	0
9104999876752137657	4024722505504781461	user callate hijo de puta vee a lleida i me lo dices a la cara cerdo	2017-12-11	x	x	x	x	x	x	0
8563038774538339435	705047337176481437	user hola soy savic , perdona pero tengo ni polla en tu culo y no la puedo sacar .	2017-12-22	x	x	x	x	x	x	0
-1103085951481271929	5176496109622343234	zidane eres un grandísimo hijo de la gran puta . y benzema no mereces vestir un segundo más está camiseta . ridículo ante un equipo patético	2017-12-23	0	1	x	x	x	1	0
3407199007893444927	-5517317854826253918	la pelea entre mujeres son tan ? ? ? ¿ ¿ — cállate puta que tienes extensiones — cállate tú maldita perra que tú broceado es más falso que tú	2018-1-7	1	1	Santiago	Santiago Metropolitan Region	0	0	1
-2186837316163929185	-9008246425468429408	la mujer es libre , puede vestirse , peinarse y comportarse como se le antoje y eso no te da derecho a llamarla " puta " .	2017-12-24	x	x	x	x	x	x	0
-2701760330005469471	1635991235993014915	user user user user user jajajajajaj tú eres la puta juanito , testraño	2017-12-28	1	1	x	x	x	0	0
-3451498720551419485	4885008399730747261	6 marines siendo atacados por cientos de árabes malos , hollywood ... ya me sé el final .	2018-8-4	x	x	Ciudad General Escobedo	Nuevo León	0	x	0
-5695658042939813698	-2191134568109171568	user user callate de una puta vez gilipollas a ti que cojones te importa lafgate para tu pais y deja … url	2017-12-29	x	x	x	x	x	x	0
2722601647679233181	-7481243409982477628	me cago en la puta alfred merecía ser favorito . viva michael jackson , eterno el rey . alfred eres grande nene hashtag	2017-12-12	x	x	x	x	x	x	0
-2022882856302302369	-2364827508259627718	“ que tú eres perra , miau , miau , miau ” . – valentina 17 años , mientras piensa para que nació jajsjajajajaja .	2017-12-27	x	x	Ocaña	North Santander	0	x	1
9145772507561506892	925003610067073826	user user y tú eres un hijo de puta catalán	2017-12-22	0	0	x	x	1	0	0
-6802074672754973550	3048870858721184283	¿ en què se diferencia un hombre de una mujer ? en que el hombre es masculino , la mujer masculona .	2013-6-29	x	x	x	x	x	x	1
4035635938430985377	-1178982229537818923	podría estar durmiendo placidamente ahora pero tengo que ir a árabe , el amour .	2018-8-4	1	1	Lanús Oeste	Buenos Aires Province	0	1	0
-8607683662792581425	-1647880110214605944	user si zoro es la polla no es culpa nuestra 😂 ⚔ ️ 🗡	2017-12-22	x	x	x	x	x	x	0
-994329549206165997	7341334330813689170	user tu calla que tu coño tiene hasta aparcacoches de lo guarra que eres	2017-12-12	x	x	Algemesí	 España	1	x	1
7917432417455381343	965925811072824371	mi madrecita me trajo unos tenis adidas del gabacho y están no mames súper hermosos 😍	2018-8-4	0	0	x	x	x	1	0
3863460263404159424	1963347704879849673	user user ojalá mandemos a áfrica cientos de barcos con esta gente y traigan indocumentados en su lugar .	2018-7-29	x	x	x	x	0	x	0
-908404580730763540	-8485903382715665824	user user pues comemela	2018-1-2	0	0	x	x	x	0	0
7384241414868203622	8723586483250566996	palestinos denuncian presión de ee.uu . contra refugiados url url	2018-8-5	x	x	x	x	0	x	0
-867961592999012725	-3910204950872633650	al psoe le interesa el votante inmigrante ; carece de memoria reciente sobre los logros de las políticas económicas … url	2018-8-6	0	0	x	x	x	0	0
-8610348730555258132	-1435306227907259441	que tan hijo de puta tenes que ser , que tan enfermo tenes que estar para hacerle daño a un animal . te mereces la peor de las muertes .	2017-12-26	1	1	x	Tucumán	0	1	0
-9080278882086151441	-3026708593481729243	user cállate vos perra inmunda , te extraño cuando nos vemos ? ? ?	2017-12-12	1	1	Canelones	Canelones Department	0	1	0
3142599567852033216	-7469220650746571041	bruselas teme que la inmigración desate en españa el populismo . la xenofobia fomentada por la nueva dirección del p … url	2018-8-6	0	0	x	x	x	1	0
7258426983880251431	240309375720308239	arabe de papichamp ft ecko es un temazo desde el inicio pq el chabon arranca con un dimelo guacho	2018-8-6	0	0	London	England	0	0	0
-1236635794657119872	8095438160812604509	user la puta madre mar me mori gracias te quiero <3 bue soy buena porque tu eres re linda persona y me ag … url	2017-12-31	0	1	Toronto	Ontario	0	0	0
3330807446962184954	6514473044348875989	esperamos que se devuelvan a sus paises de origen a estos dictadores inadaptados , árabes , musulmanes , esperando t … url	2018-7-31	0	0	x	x	x	0	1
-7345405271007448091	-8641322984220806703	user uy mejor me pongo a ver tu tw en vez de ver teresa , tu eres la mas perra	2018-1-11	1	1	x	x	x	1	1
2941478803339440705	6308701418933587984	user cállate perra que sos si me habré tenido que esperar que te arregles	2017-12-19	0	1	x	Entre Rios	0	0	1
-615403785210346957	7734567730623797487	user eres una perra muy puta mereces que te viole aquí tengo lo que necesitas puta	2018-1-6	x	x	x	Sal	0	x	1
8769859602678912494	-6123610837588460993	user sería un honor enseñarle a mi hija como ser una buena zorra 💖	2018-1-3	x	x	x	x	x	x	1
8733960708860658811	6902313862376100014	visto el panorama ... los únicos que pueden echar cojones en la valla de ceuta son los taxistas ... portavoz de los taxistas ministro ya ! ! !	2018-7-31	x	x	x	x	0	x	0
2604333415359554365	5344587407889761232	no le encuentro la puta gracia a los memes y videos con la canción de movimiento naranja , todos mecos compartiendo esas tonterías 🙄 🤭	2018-1-2	1	1	Heroica Veracruz	Veracruz	0	1	0
2386869604653233627	1634245643848194316	faltas como la violación y el acoso deben castigarse , pero las acusaciones contra supuestos abusadores está llevan … url	2018-1-12	x	x	x	x	0	x	0
-8248968066334037028	-4349072737072081655	no sé que onda mi perra se volvió muy callada ah que ni habla pero si se ve muy triste y ya ni nos hace caso lo único que hace es dormir	2017-12-22	0	0	x	x	x	1	0
-4078280508445310211	-5558976437583366192	user ahora defiendes a la . iglesia hijo . de perra ? eres una mierda , no mereces llamarte humano , en que mala hora habras nacido	2017-12-20	0	0	La Paz	La Paz Department	0	1	0
6783707517492301379	42983091092846866	user cállate la puta boca paquete 😡 😡 😡	2017-12-23	1	0	Bentonville	Arkansas	0	1	0
1741365353928419490	-4858495843775941017	te subis a un bondi y esta todo cerrado , abran una ventana manga de bichos refugiados	2018-8-5	0	1	Montevideo	 Uruguay	0	0	1
-6488368311068659446	-4274981491559110501	😧 ¿ de donde salió este pendejo ? ! . un reflejo de la escoria social que abunda por todos lados ... pinche imbécil url	2018-1-6	1	1	x	x	x	1	0
3656994010401775414	-1838546342387512552	podéis pagar impuestos y no ser inmigrantes ilegales y ya si eso dejad de intentar apalizar a turistas y policías . … url	2018-8-6	x	x	x	x	1	x	1
-6774143308086407001	2970688105823504393	user cállate la puta madreee , envía baila flor al 13013	2017-12-15	0	0	Buenos Aires	Buenos Aires	0	1	0
9217945268029668948	6522269421091558821	con consentimiento expresa este sr . , es menor de edad , directo a la carcel , esto es acoso violación y penado ... url	2018-1-13	1	0	x	x	x	0	0
-2473721635786692802	1374141464709532393	user jajaja picado de que si tu eres la zorra que vive pendiente de herrera , comenzaste el año acordandote de el	2018-1-2	x	x	Santiago	Santiago Metropolitan Region	0	x	1
6156722445716336027	6578959257588543422	hay que ser miserable para querer ganar visitas enseñando el cuerpo de un chaval que se ha suicidado , valiente hijo de puta	2018-1-2	0	1	Alexandria	Virginia	0	0	0
-5357360031260021231	4381481987278003404	cuscusera , acero inoxidable precio : $ 36.19912 enlace : url url	2018-8-2	x	x	x	x	x	x	0
1294140515433314907	4483906902310271166	3 estoy hasta la polla que para la prensa user hasta cuando se nos caga en la cara nos está dando una le … url	2017-12-29	0	0	x	x	x	0	0
3905240923312931096	650999430751928972	puerto de almería 80,00 € grabado del puerto de almería a primeros del siglo xx . técnica de aguafuerte , impreso … url	2018-8-4	x	x	Granada	Andalusia	1	x	0
3495408042051608707	-7371922577960616569	el video de faby enseñandole a abrir un champagne a agos jajajajajajajajajaja la puta madre que buen videoo	2018-1-1	0	0	x	x	x	1	0
-1265975278663226195	1594632566676540694	esa lógica confusa donde tu habla extranjera derrite mi mexicana vida de no saber qué dices ... pero si voy espero … url	2018-7-30	1	1	Gustavo A. Madero	 Distrito Federal	0	0	1
-6462915225310558950	1625883419434829674	user te lo tenías guardado a kevin , zorra callada	2017-12-24	x	x	Córdoba	Cordoba	0	x	1
-3340243964404580654	-215102014824205607	nada más vulgar y de mala educación entrar a mi casa y gritarme sin saber de que me habla . te mereces el infierno perra .	2018-1-4	0	1	x	x	x	1	1
-7317800948243187933	-8442340723721707693	polonia tiene que recibir refugiados musulmanes , pero los países árabes no admiten ni uno solo , maquiavélico ! ! ! url	2018-8-1	x	x	Madrid	Community of Madrid	1	x	1
681989347942401214	420970184898663268	user user user user user user user callate puta ! !	2018-1-7	x	x	x	x	x	x	1
-9116825018123246750	-4336789847725014199	user jajajajajajajaja hijo de tu preciosa madre , ya callate la perra boca .	2018-1-10	x	x	x	x	x	x	0
2542221625081511072	-3956883193480624258	mexicanos durante el mundial : pedimos disculpas no todos somos así , esos son pendejos que ponen en mal a méxico . al … url	2018-8-3	0	0	x	x	0	1	1
6352761354439308177	2564030915461275155	" en un país donde 16 mujeres son agredidas sexualmente cada hora , banalizar las formas de acoso sexual resulta inac … url	2017-12-19	x	x	x	x	x	x	0
4422344430870937892	-1958994435843495232	user te equivocas , significa svete ea mfregar ela ncocina .	2015-10-21	x	x	x	x	x	x	0
1561067255316010261	800310780311581567	vídeo : los 30 segundos más brillantes que resume todo el conflicto árabe israelí url	2018-8-4	x	x	x	x	0	x	0
-2671796502058928558	-3298457359832171302	arabe remix ya te siento	2018-8-3	0	1	Lomas de Zamora	Buenos Aires Province	0	0	0
-5129107157657060322	-4898248138017017479	user tu novia es bien puta ... pero te lo digo en buen pedo 👌	2018-1-4	1	0	Acapulco	Guerrero	0	1	1
-6530740234000606299	-6534414899932307196	" como ? ? ? no no no puede ser que carajo no merecia eso que hijo de puta " la reaccion de mi tia con > > > las series m … url	2018-1-11	x	x	x	x	x	x	0
2539146759250607590	-595652484131772345	marina hablando gabacho con los gabachos mi tipo de contenido	2018-7-30	0	0	x	x	x	1	0
8340285316571661028	-5092454178807908601	user user tu si puta . tu eres diferente . ❤ ️ felícita navidad , año nuevo y reyes wey ! ya no te dejas ver .	2018-1-10	1	1	x	x	x	1	1
-3267033992967803933	-2772157183788877737	al hijo de puta que hizo el video de havana con el gallo , te mereces todo , en serio	2018-1-2	0	1	Tigre	Buenos Aires Province	0	0	0
1194820034787276719	8200750036737572472	que bueno que no fui güerita , si prieta soy mamona , no quiero ni imaginarme güera jajjajaa	2018-7-29	1	0	Mission	Texas	0	0	1
-7448332870340695998	2272782248881843580	salvamento marítimo y el servicio marítimo de la guardia civil rescatan a 291 inmigrantes que viajaban a bordo de s … url	2018-8-6	x	x	Motril	Andalusia	1	x	0
9132811522494839064	-7419015993278954150	te voy a enseñar lo que es una perra , perra .	2017-12-21	1	1	x	x	x	1	1
-4929626124658542527	-2329664872345133239	looouuuu sos un amor la puta madre , vos también te mereces el mundo 💙 ✨ 💗 url	2017-12-18	1	1	x	x	x	1	0
-2782774873774478769	6294052089010318311	user yo ya a la mínima me pido médica para todo . cansada de tanto imbécil que como este , dice que hace much … url	2018-1-1	x	x	Barcelona	Catalonia	1	x	0
2847738307417635524	-1552066735854134494	me fascina este tipo de discursos por parte de inmigrantes sobre la inmigración . ay , casi lo olvido . cuando tienes … url	2018-8-6	0	0	Granada	Andalusia	1	1	0
4020311768665493094	8934986078140421180	eloy se durmió con la canción árabe de papichamp y ecko , ke mierda	2018-8-4	x	x	Córdoba	Cordoba	0	x	0
3655192484824301195	3805997495527364697	es bien naco decirle " gabacho " a los " yunaites "	2018-8-2	0	0	x	x	x	1	0
5150010830033987206	6968432962379555806	puta que le gusta provocar al csm de kkkast	2017-12-17	1	0	x	x	x	0	0
8487462161904066075	-1493333611453180899	bueno , debo admitir que en eso los mexicanos ( sudacas , dirán estos ) hemos aprendido muy bien de los españoles . lo p … url	2018-8-3	x	x	x	x	x	x	0
-6497855975580832969	8704532928462374877	user busca en url pagina muy guarra . talvez ahí	2018-1-13	x	x	x	x	0	x	0
2148844500958234428	2189648201930853442	user y coño también , asi que imagínate prencas del coño y comemelas 🤔 🤔	2017-12-25	x	x	Chipiona	Andalusia	1	x	0
5576824118530822191	-1134574906841092945	user user tú eres un @ niñ @ que no sabe nada de la vida cuando te toque pasar hambre me voy a reír en tu puta cara	2017-12-21	0	0	x	x	x	1	0
-5204473342958996091	5270764517145283223	📣 🗡 ️ hashtag ciudad de hashtag inmigrantes ilegales hashtag hashtag y hashtag en el raval . magrebíe … url	2018-8-6	x	x	Barcelona	Catalonia	1	x	1
7539071410845268847	-5604949525984156490	pegarte en la cara con un sartén > ver friends . url	2018-1-4	0	1	x	x	x	1	0
-8638044424188855945	-9158951124035298579	sólo faltaba eso , campos de refugiados en españa . que sigue , el ébola ? malaria ? puto psoe url	2018-8-5	x	x	x	x	1	x	1
7341683670613894933	9212324345256610127	2-8- 2015 . finaliza el plazo dado por las autoridades para que los extranjeros indocumentados se inscribieran para s … url	2018-8-2	0	0	San Juan de la Maguana	San Juan Province	0	0	0
9003967788698823375	-4927872053750449728	user a la gilada ni cabida , callate zorra si vos estas re movida ( ? ? ?	2017-12-12	x	x	Alejandro Roca	Cordoba	0	x	1
-2326937128856917441	11724087098619169	user cállate perra ! !	2017-12-17	x	x	x	x	x	x	1
-2859527588227865155	6181683702110096785	user cállate vos wacha trola deja de confundir las hormonas puta	2017-12-25	1	0	x	x	x	1	1
7648852518801385531	-866458211897660873	user ━ no es nada y también mi verga estará dentro de ti atravesando tu útero ❤ . tu eres la zorra y el s … url	2017-12-21	0	1	x	x	x	1	1
1610496847956281057	-1642898978480360871	user creo que te lo he explicado antes , la zorra es más cuestión de actitud , que de enseñar nada y tampoco a cualquiera .	2017-12-12	x	x	x	x	x	x	1
-7235529994013554264	-8575189129552054736	por favor , puedes mandar algún ejemplar a los actuales refugiados de guerra que no quieres dar cobijo ? url	2018-8-6	0	0	x	x	x	0	0
2672807051887353058	5549920450453580219	user user user user user cállate pinche puta si no vas hablar nada bueno mejor no hables	2017-12-16	x	x	x	x	0	x	1
-5361185434768075312	-7491524258612039901	user cállate perra , me contestas a las 11 de la noche	2018-1-5	0	0	x	x	x	1	1
6036222091530529439	80111255127723367	los estupidos " árabes " de la universidad url	2018-8-1	1	1	Washington	District of Columbia	0	1	1
7474845069057628038	4901395063080480938	de.la polvera sos loas hijo se puta mereces lo peor enano h de puta fracasado hace 16 q no festejas puto te colgas … url	2018-1-5	x	x	Mar del Plata	Buenos Aires Province	0	x	0
-1100908378483524700	3048870858721184283	por las mujeres tienen cuatro neuronas ? ? ? una para cada fogon	2013-6-29	x	x	x	x	x	x	1
5209705209045533720	1160501571019273363	la mezquita del siglo xxi en abu dabi url	2018-8-2	0	1	x	x	x	1	0
1853586249455628375	-5551343084205690253	hashtag cuando los inmigrantes subsaharianos cruzan montes , llanuras y desierto sufren toda clase de … url	2018-8-2	x	x	Castro Urdiales	Cantabria	1	x	0
930905061531275461	7422450719289537282	dizque que no vaya a llegar un hijueputa al final porque te pego en la cara y no volvés a saber de mí jajajajajaj el drama	2017-12-13	1	1	x	x	x	1	0
-6719026965501225544	-4897584111728517522	la concha de sus madres loco aguante fede y laurita programa del orto la puta auw te pario merecían ganar forros de … url	2017-12-19	1	1	La Plata	 Argentina	0	0	0
4788655831122137794	7951096058996522092	user cállate maldita perra .	2017-12-14	1	1	x	x	x	0	1
3689700786185273720	464075364785628892	5 años de secundario y no me enseñaron a encarar y a chamullar a un wacho , la puta madre pedro de mierda 💔 y	2017-12-16	x	x	Buenos Aires	Buenos Aires	0	x	0
193452266795821437	-7551410463048862784	esto es sacarse la polla y lo demás son tonterías . enhorabuena user url	2017-12-21	0	0	x	x	x	1	0
2986947365323820375	-7572320460147666662	enamorada de arabe 😍 siempre rompiendola user	2018-8-2	x	x	Buenos Aires	Buenos Aires	0	x	0
-4281256421084424048	8611489487281655604	vuélvete una perra con quien lo merezcas url	2018-1-3	0	1	Los Angeles	California	0	0	0
-3924880680408717324	-8049492342483152654	user me parece que sería bueno hacerte eso y más . tu eres más caliente que esa puta .	2017-12-12	x	x	x	x	x	x	0
153763254374426324	-1002456045063578750	las aceras son para el tránsito de personas no para que gente sin papeles venda falsificaciones de manera ilegal ba … url	2018-8-4	x	x	x	Catalonia	1	x	1
-9199586263274192869	-3537945677038663734	bien joder una puta alegría ! ! te lo mereces pequeña hashtag	2018-1-3	x	x	Jerez de la Frontera	Andalusia	1	x	0
4363988935817504559	-8796747478910616221	user “ hijos de la gran puta , salgan enseñando la purrunga ustedes ” exclamó la bella y muy inteligente “ máster ” 🤔	2018-1-12	1	1	San Pedro Sula	Cortés Department	0	1	0
7391734615591733295	3139605142965514505	comemela toda ! ! vía hashtag url	2017-12-26	x	x	x	x	x	x	0
7083059063520338696	7673676111305118642	user que guarra . búscate ya un mozo .	2018-1-2	0	0	x	x	x	0	1
2809085178615942526	-8090384747065432220	user se merecían 40 balazos en la nuca hijos de puta la represiónque no fue tal fue pq agredieron con todo ustedes forros	2018-1-9	x	x	x	x	0	x	0
-3095798445004200525	2020521034602663039	me acaban de enseñar un examen de anatomía de otra universidad ( no dire cuál 🌚 ) es una puta broma jaja	2017-12-14	1	0	x	x	x	1	0
3048351517745850279	4441250775284679969	puto sudaca de mierda — 😘 url	2018-7-30	x	x	Madrid	Community of Madrid	1	x	1
339971650263804841	9119188509328814813	la policía asegura que los niños apenas tenían agua , ropa y comida : " parecían refugiados de países del tercer mund … url	2018-8-6	x	x	x	Region of Murcia	1	x	0
-735296190771215221	1026035614781239912	acostumbremonos a esto , será muy normal , aunque yo pido su no nos acostumbremonos y actuemos . los irregulares fuera … url	2018-8-4	x	x	x	x	x	x	1
-3358704546792815268	-8909346700500809502	user jajaja que hija de puta , canto hermoso callate	2017-12-22	1	1	Morón	Buenos Aires Province	0	0	1
3208719099234951214	274055506707439041	user lo de mandar fotos de la polla es para provocar lástima ? ? ? jajaja ! !	2017-12-13	0	0	Dresden	Saxony	0	1	0
-8865384707646135414	9096100881177986696	el fondo de arabe ya url	2018-8-3	x	x	x	x	x	x	0
-2588156256617761541	901003477759075923	user user que perra eres ! ni un perro se porta como tu ! no mereces ser mujer ! el pais te repudi … url	2017-12-21	1	0	x	x	0	0	1
5349322260986833222	3551827577452726154	menuda puta mierda ... otra vez ha vuelto a ganar cepeda cuando no se lo merecía hashtag	2017-12-11	x	x	x	x	x	x	0
-7852075369072538141	1107172716191593551	cuando se llega a eso , traen inmigrantes , que tienen muchos hijos , se soban las manos por mano de obra , recursos para p … url	2018-8-6	x	x	x	x	x	x	1
-3924422230121507983	9134172492766285073	cepeda que te calles hostia puta que es que no puedo mas contigo ! ! !	2017-12-18	1	0	x	x	x	0	0
-8654154919463587057	-6801613237580689460	pobre no casa un fulbo y el resto ni puta idea de ingles . mi deber como ciudadana es enseñarle palabras como culia y ocote	2017-12-29	1	1	Neuquén	 Argentina	0	0	0
-5196573381672182846	-5039264398581693418	relaja la polla que nadie se merece a semejante imbecil como tú , no te preocupes que nadie se va a acercar a un idi … url	2017-12-17	1	1	Urduliz	 España	1	0	0
7706090933360104294	-3592922591792572401	oye , pues el próximo día que salgas a cenar en coche , si te pilla un grupo de indocumentados y te acosa te parecerá … url	2018-7-29	1	0	x	x	1	0	1
-2840619184162080837	-6345663258593624590	iba a decir toma la zorra manipuladora asquerosa se merecía morir por repugnante pero entonces me he acordado de q … url	2018-1-7	x	x	x	x	x	x	1
962194754660536754	503612405922872054	analizo la situación política de venezuela y no encuentro entre tanto hijo de puta a nadie que merezca la presidenc … url	2017-12-21	0	1	El Vigía	Mérida	0	0	0
-451180926193390344	3746267686661986042	pablo casado se equivoca : la inmigración tiene más efectos positivos que negativos url	2018-8-5	0	1	Madrid	Community of Madrid	1	1	0
-4795168106967295843	-7136322252178081788	user puta madre que envidia y en la playa : , ( , mereces un poco de odio pero al mismo tiempo mereces la labie .	2018-1-11	0	0	Guayaquil	Guayas	0	1	0
